Season;Date;HomeTeam;AwayTeam;Score;FTHG;FTAG;Odds_1;Odds_x;Odds_2;Explore_id;FTR
Elitserien 2011/2012;26/10/2011;Skovde;Aranas;42:20;42;20;1.35;11.35;3.73;0rOAJsB6;H
Elitserien 2011/2012;23/10/2011;Lund;Savehof;27:31;27;31;3.54;10.69;1.38;2sgXS53Q;A
Elitserien 2011/2012;23/10/2011;Ystads IF;Tumba;30:26;30;26;1.10;15.77;8.09;SUP2L3tf;H
Elitserien 2011/2012;21/10/2011;Aranas;Redbergslids;24:40;24;40;1.62;9.57;2.65;nFU3NqRm;A
Elitserien 2011/2012;21/10/2011;Malmo;Guif;27:32;27;32;2.65;9.91;1.61;4juaOPBs;A
Elitserien 2011/2012;20/10/2011;Drott;Skovde;29:33;29;33;1.54;10.08;2.82;Y7lTTolK;A
Elitserien 2011/2012;19/10/2011;Kristianstad;Alingsas;29:26;29;26;2.33;9.38;1.77;lfmY5rdD;H
Elitserien 2011/2012;19/10/2011;Lugi;Hammarby;37:27;37;27;1.18;13.42;5.76;fHkPURYD;H
Elitserien 2011/2012;14/10/2011;Aranas;Malmo;30:21;30;21;1.78;9.21;2.33;tUqQ74R0;H
Elitserien 2010/2011;04/11/2010;Hammarby;Lund;24:23;24;23;;;;Is9cRC5t;H
Elitserien 2010/2011;04/11/2010;Lindesberg;Aranas;28:31;28;31;;;;juPMNU45;A
Elitserien 2010/2011;04/11/2010;Lugi;Drott;31:25;31;25;;;;je75Pjzg;H
Elitserien 2010/2011;04/11/2010;Redbergslids;Malmo;29:30;29;30;;;;8W1AOAka;A
Elitserien 2010/2011;04/11/2010;Savehof;Alingsas;26:24;26;24;;;;C481QWKn;H
Elitserien 2009/2010;12/10/2009;Lindesberg;Helsingborg;31:24;31;24;1.05;16.18;11.16;zNeFWhTh;H
Elitserien 2009/2010;11/10/2009;Hammarby;Lund;28:28;28;28;1.14;14.35;6.23;ncBuwejP;D
Elitserien 2009/2010;11/10/2009;Malmo;Skovde;28:26;28;26;2.04;8.56;2.00;dWdBXYDn;H
Elitserien 2009/2010;11/10/2009;Ystads IF;Guif;32:28;32;28;1.46;10.75;3.05;l6c7YEbt;H
Elitserien 2009/2010;09/10/2009;Lugi;Kristianstad;25:22;25;22;1.47;10.89;2.99;tz9lEBDO;H
Elitserien 2009/2010;07/10/2009;Malmo;Lund;32:28;32;28;2.06;8.63;1.99;SW4pFibI;H
Elitserien 2009/2010;07/10/2009;Redbergslids;Savehof;33:31;33;31;2.82;10.12;1.53;fJ6xHDT5;H
Elitserien 2009/2010;06/10/2009;Skovde;Ystads IF;33:26;33;26;2.35;9.57;1.75;xrCXHgEa;H
Elitserien 2009/2010;04/10/2009;Guif;Hammarby;34:36;34;36;1.51;10.50;2.88;0CkHJFqm;A
Elitserien 2009/2010;04/10/2009;Kristianstad;Lindesberg;22:31;22;31;2.25;8.80;1.84;fZlLIZbg;A
Elitserien 2008/2009;24/09/2008;Savehof;Skovde;28:26;28;26;1.20;12.73;5.07;UwPqPuIo;H
Elitserien 2008/2009;22/09/2008;IFK Ystads;Savehof;23:31;23;31;3.48;11.70;1.36;2DGR4xXT;A
Elitserien 2008/2009;22/09/2008;Lund;Drott;34:24;34;24;1.13;13.57;6.35;8jHN5IHN;H
Elitserien 2008/2009;21/09/2008;Redbergslids;Ystads IF;28:26;28;26;1.88;9.30;2.14;GxGhlMXh;H
Elitserien 2008/2009;21/09/2008;Guif;Alingsas;26:21;26;21;1.70;10.07;2.38;YFvSe9Lc;H
Elitserien 2008/2009;21/09/2008;Tumba;Hammarby;23:33;23;33;7.79;14.31;1.10;ttrzfmjA;A
Elitserien 2008/2009;20/09/2008;Skovde;Lugi;26:30;26;30;1.76;9.70;2.31;fPuOdk6i;A
Elitserien 2008/2009;18/09/2008;Trelleborg;Lindesberg;19:27;19;27;2.16;8.75;1.89;xnHlk2In;A
Elitserien 2004/2005;27/09/2004;Vasteras Irsta HF;Kroppskultur;27:20;27;20;2.37;8.70;1.70;8KdwVnJC;H
Elitserien 2004/2005;26/09/2004;IFK Ystads;Lugi;32:26;32;26;1.40;9.84;3.22;G4rUYUJm;H
Elitserien 2004/2005;25/09/2004;Heid;Savehof;24:34;24;34;7.02;11.00;1.12;MsqQZA4s;A
Elitserien 2004/2005;22/09/2004;Djurgardens;IFK Ystads;23:29;23;29;2.70;9.32;1.58;Gj3eKV4f;A
Elitserien 2004/2005;22/09/2004;Drott;Vasteras Irsta HF;31:24;31;24;1.08;11.79;8.66;2c2guXtK;H
Elitserien 2004/2005;22/09/2004;Kroppskultur;Redbergslids;25:25;25;25;2.91;9.48;1.50;O63ktDRD;D
Elitserien 2004/2005;22/09/2004;Lugi;Heid;31:27;31;27;1.22;10.43;5.12;ziA7HTlD;H
Elitserien 2004/2005;22/09/2004;Savehof;Guif;28:26;28;26;1.21;10.43;5.12;d0B3I9Z6;H
Elitserien 2004/2005;22/09/2004;Skovde;Hammarby;42:36;42;36;1.20;9.99;5.35;pMibvidQ;H
Handbollsligan 2017/2018;08/10/2017;Alingsas;Guif;31:27;31;27;1.32;9.95;4.30;pfmtBzCH;H
Handbollsligan 2017/2018;05/10/2017;Karlskrona;Helsingborg;25:24;25;24;1.58;8.88;2.96;x06Wcu7I;H
Handbollsligan 2017/2018;05/10/2017;Skovde;Redbergslids;26:28;26;28;2.23;8.05;1.95;bcipAfRN;A
Handbollsligan 2017/2018;04/10/2017;Hammarby;Savehof;25:34;25;34;3.90;9.74;1.38;2VcyCGdB;A
Handbollsligan 2017/2018;04/10/2017;Lugi;Ystads IF;22:26;22;26;2.05;8.08;2.10;Gj5zcaMO;A
Handbollsligan 2017/2018;06/09/2017;Kristianstad;Aranas;29:18;29;18;1.00;25.88;26.88;OvaXCds5;H
Handbollsligan 2017/2018;04/10/2017;Malmo;Kristianstad;28:22;28;22;3.32;8.81;1.48;jDoQEICh;H
Handbollsligan 2017/2018;02/10/2017;Guif;Ricoh;25:23;25;23;1.24;11.84;5.18;fohHGvrt;H
Handbollsligan 2017/2018;02/10/2017;Redbergslids;Alingsas;31:24;31;24;2.14;8.07;2.02;4It69NzD;H
Handbollsligan 2017/2018;01/10/2017;Aranas;Lugi;29:32;29;32;3.65;9.78;1.40;r9uA8sjJ;A
Elitserien 2015/2016;14/10/2015;Alingsas;Skovde;31:17;31;17;1.04;18.31;15.02;OGhYHOD0;H
Elitserien 2015/2016;14/10/2015;Malmo;Kristianstad;19:23;19;23;4.16;10.48;1.33;th3TI4bf;A
Elitserien 2015/2016;14/10/2015;Ystads IF;Karlskrona;25:23;25;23;1.09;14.98;9.58;IBshxgaF;H
Elitserien 2015/2016;13/10/2015;Savehof;Ricoh;28:25;28;25;1.12;14.22;7.95;zmhmwZq9;H
Elitserien 2015/2016;11/10/2015;Drott;Malmo;22:27;22;27;3.08;9.63;1.51;MqlqvFU2;A
Elitserien 2015/2016;10/10/2015;Guif;Redbergslids;26:20;26;20;1.30;10.66;4.45;8t01FVi2;H
Elitserien 2015/2016;08/10/2015;Skovde;Hammarby;19:32;19;32;2.00;8.66;2.11;YN7lIX7q;A
Elitserien 2015/2016;07/10/2015;Kristianstad;Aranas;31:18;31;18;1.01;22.92;21.71;CE6hHiNk;H
Elitserien 2015/2016;07/10/2015;Lugi;Ystads IF;21:21;21;21;1.96;8.77;2.15;Uk1cGBxd;D
Elitserien 2013/2014;23/10/2013;Kristianstad;Malmo;23:22;23;22;1.27;11.35;4.46;WxIRh1qA;H
Elitserien 2013/2014;23/10/2013;Onnereds;Lund;25:27;25;27;2.53;9.07;1.68;E17WiLbG;A
Elitserien 2013/2014;23/10/2013;Rimbo;Redbergslids;27:35;27;35;3.10;9.80;1.48;Ozc6oJyp;A
Elitserien 2013/2014;23/10/2013;Savehof;Hammarby;29:24;29;24;1.32;10.77;4.04;hh6ziuEM;H
Elitserien 2013/2014;20/10/2013;Malmo;Savehof;25:20;25;20;2.29;8.67;1.83;6eW95vTF;H
Elitserien 2013/2014;20/10/2013;Guif;Rimbo;28:26;28;26;1.02;19.60;16.39;IZDNgsU3;H
Elitserien 2013/2014;20/10/2013;Hammarby;Alingsas;28:31;28;31;1.74;8.97;2.41;OCEJfNEc;A
Elitserien 2013/2014;20/10/2013;Lund;Drott;34:34;34;34;2.79;9.54;1.57;pMFFe3ai;D
Elitserien 2013/2014;16/10/2013;Hammarby;Lugi;28:28;28;28;2.74;9.21;1.60;pptUJk5N;D
Elitserien 2011/2012;14/10/2011;Hammarby;Alingsas;25:20;25;20;3.87;10.98;1.33;nNrqSYCF;H
Elitserien 2011/2012;14/10/2011;Lugi;Lund;26:21;26;21;1.70;9.20;2.46;2woM8pCf;H
Elitserien 2011/2012;12/10/2011;Redbergslids;Skovde;27:29;27;29;1.59;10.21;2.69;MRTO9Qdl;A
Elitserien 2011/2012;12/10/2011;Tumba;Guif;27:27;27;27;8.37;15.48;1.09;ziqU6Ot7;D
Elitserien 2011/2012;12/10/2011;Ystads IF;Kristianstad;30:27;30;27;1.30;11.82;4.12;vJ6CA6sr;H
Elitserien 2011/2012;09/10/2011;Malmo;Ystads IF;29:31;29;31;1.75;9.55;2.34;YJvuTEc9;A
Elitserien 2011/2012;06/10/2011;Drott;Aranas;24:27;24;27;1.26;11.62;4.63;jekzUfr3;A
Elitserien 2011/2012;05/10/2011;Alingsas;Savehof;28:26;28;26;2.13;9.07;1.93;KWYu6ijd;H
Elitserien 2011/2012;05/10/2011;Guif;Hammarby;37:25;37;25;1.05;16.58;11.52;C4jWUzTd;H
Elitserien 2010/2011;02/11/2010;Alingsas;Skovde;26:27;26;27;;;;8YtUruyE;A
Elitserien 2010/2011;02/11/2010;Kristianstad;Lugi;28:27;28;27;;;;2BvwKebD;H
Elitserien 2010/2011;02/11/2010;Lund;Savehof;26:30;26;30;;;;GfxRMcEf;A
Elitserien 2010/2011;02/11/2010;Malmo;Guif;25:28;25;28;;;;OKuZKyq7;A
Elitserien 2010/2011;02/11/2010;Ystads IF;Hammarby;26:26;26;26;;;;foyVLHT0;D
Elitserien 2010/2011;01/11/2010;Drott;Lindesberg;35:30;35;30;;;;YVnMNwal;H
Elitserien 2010/2011;24/10/2010;Guif;Aranas;35:32;35;32;;;;KvZwUuMK;H
Elitserien 2010/2011;24/10/2010;Lindesberg;Kristianstad;27:27;27;27;;;;bVXsTayR;D
Elitserien 2009/2010;02/10/2009;Lund;Drott;20:20;20;20;2.14;8.76;1.91;re9pPyMP;D
Elitserien 2009/2010;02/10/2009;Savehof;Malmo;38:25;38;25;1.09;15.13;8.29;lxnDKeUt;H
Elitserien 2009/2010;30/09/2009;Alingsas;Lugi;35:23;35;23;1.13;14.23;6.47;44AtQH6J;H
Elitserien 2009/2010;30/09/2009;Helsingborg;Redbergslids;27:30;27;30;3.34;11.59;1.40;CWhj1YTI;A
Elitserien 2009/2010;28/09/2009;Redbergslids;Kristianstad;33:23;33;23;1.56;9.92;2.73;Yufn2EEC;H
Elitserien 2009/2010;27/09/2009;Drott;Lugi;28:19;28;19;2.02;8.72;2.00;xE0w4zp0;H
Elitserien 2009/2010;27/09/2009;Hammarby;Skovde;36:26;36;26;1.30;11.07;4.02;ddpcO4VE;H
Elitserien 2009/2010;27/09/2009;Lindesberg;Alingsas;25:29;25;29;1.96;8.37;2.10;jH4s3fa6;A
Elitserien 2009/2010;27/09/2009;Lund;Guif;22:30;22;30;2.29;8.81;1.81;ri1Z4GUg;A
Elitserien 2009/2010;27/09/2009;Malmo;Helsingborg;29:24;29;24;1.20;12.80;5.19;0rvN5dFm;H
Elitserien 2004/2005;22/09/2004;Tumba;Lund;28:27;28;27;1.78;8.71;2.27;EyMbJkK0;H
Handbollsligan 2017/2018;01/10/2017;Ystads IF;Karlskrona;40:23;40;23;1.09;15.80;9.78;U3pUDxSb;H
Handbollsligan 2017/2018;30/09/2017;Savehof;Skovde;25:24;25;24;1.20;12.23;5.81;8ldLFbcn;H
Handbollsligan 2017/2018;29/09/2017;Karlskrona;Aranas;26:32;26;32;1.44;9.45;3.50;KOBRbLiC;A
Handbollsligan 2017/2018;28/09/2017;Helsingborg;Ystads IF;28:33;28;33;5.67;11.67;1.21;2gpkD5yl;A
Handbollsligan 2017/2018;28/09/2017;Lugi;Malmo;27:24;27;24;2.17;7.93;2.00;nsn1A3L6;H
Handbollsligan 2017/2018;27/09/2017;Alingsas;Savehof;30:29;30;29;1.69;8.65;2.65;8jmcBq60;H
Handbollsligan 2017/2018;27/09/2017;Ricoh;Redbergslids;27:30;27;30;3.26;8.60;1.51;KUfpEoMs;A
Handbollsligan 2017/2018;27/09/2017;Skovde;Hammarby;30:29;30;29;1.44;9.18;3.51;ETmgCPjf;H
Handbollsligan 2017/2018;24/09/2017;Aranas;Helsingborg;32:24;32;24;1.91;7.98;2.28;ln4EJ7bK;H
Elitserien 2015/2016;07/10/2015;Ricoh;Alingsas;21:27;21;27;4.96;11.06;1.25;GrLMMDaS;A
Elitserien 2015/2016;04/10/2015;Aranas;Drott;39:28;39;28;2.14;8.76;1.97;48HINgpM;H
Elitserien 2015/2016;04/10/2015;Hammarby;Ricoh;25:18;25;18;1.54;9.48;3.00;rgT9PFF9;H
Elitserien 2015/2016;04/10/2015;Karlskrona;Lugi;21:26;21;26;3.05;9.86;1.51;MqSDOZUF;A
Elitserien 2015/2016;01/10/2015;Ystads IF;Kristianstad;30:33;30;33;1.79;9.10;2.40;EJO5Qe03;A
Elitserien 2015/2016;30/09/2015;Alingsas;Savehof;32:24;32;24;1.47;9.63;3.27;YNoJ2h8d;H
Elitserien 2015/2016;30/09/2015;Redbergslids;Skovde;22:21;22;21;1.28;10.90;4.70;zTP1Ryoc;H
Elitserien 2015/2016;28/09/2015;Malmo;Aranas;31:21;31;21;1.10;14.70;9.04;KKsF3Yhj;H
Elitserien 2013/2014;16/10/2013;Malmo;Onnereds;24:19;24;19;1.05;16.18;12.11;6wBzYa7p;H
Elitserien 2013/2014;16/10/2013;Redbergslids;Savehof;25:23;25;23;2.54;8.96;1.69;pU9vXJMj;H
Elitserien 2013/2014;16/10/2013;Ystads IF;Kristianstad;26:30;26;30;2.46;8.65;1.74;lbO8xtaT;A
Elitserien 2013/2014;14/10/2013;Savehof;Guif;33:26;33;26;1.52;9.58;2.97;zeK4wMqN;H
Elitserien 2013/2014;13/10/2013;Alingsas;Redbergslids;27:26;27;26;1.33;10.34;3.95;EuWeurFA;H
Elitserien 2011/2012;05/10/2011;Kristianstad;Lugi;25:24;25;24;2.31;9.23;1.79;ttzx7Xzj;H
Elitserien 2011/2012;03/10/2011;Skovde;Tumba;35:21;35;21;1.20;12.30;5.28;vFMtGdf1;H
Elitserien 2011/2012;03/10/2011;Savehof;Guif;31:30;31;30;1.50;10.30;2.95;4GOtGyE3;H
Elitserien 2011/2012;01/10/2011;Hammarby;Skovde;28:25;28;25;3.49;11.09;1.38;bHpX7DLq;H
Elitserien 2011/2012;30/09/2011;Ystads IF;Drott;29:26;29;26;1.73;9.25;2.40;xEv6CgDS;H
Elitserien 2011/2012;30/09/2011;Lugi;Malmo;29:23;29;23;1.68;9.47;2.51;riu2DZcM;H
Elitserien 2011/2012;28/09/2011;Lund;Kristianstad;27:24;27;24;1.54;9.92;2.88;r7NpFeT9;H
Elitserien 2011/2012;28/09/2011;Tumba;Redbergslids;29:35;29;35;2.92;9.93;1.52;0rIkEFrG;A
Elitserien 2011/2012;26/09/2011;Drott;Lugi;35:27;35;27;1.61;9.62;2.65;jTIsgE6j;H
Elitserien 2010/2011;24/10/2010;Savehof;Ystads IF;35:23;35;23;;;;vTHtVL6E;H
Elitserien 2010/2011;22/10/2010;Alingsas;Lund;33:23;33;23;;;;rH6n7IE7;H
Elitserien 2010/2011;22/10/2010;Skovde;Lugi;26:25;26;25;;;;0xJxW1i8;H
Elitserien 2010/2011;20/10/2010;Redbergslids;Drott;32:35;32;35;;;;nkDw9vpe;A
Elitserien 2010/2011;20/10/2010;Alingsas;Guif;26:26;26;26;;;;UD2r8ba1;D
Elitserien 2010/2011;20/10/2010;Savehof;Hammarby;24:25;24;25;;;;8bEZ9KUl;A
Elitserien 2010/2011;19/10/2010;Lund;Lugi;29:31;29;31;;;;vP9VA0Fr;A
Elitserien 2010/2011;18/10/2010;Hammarby;Malmo;30:31;30;31;;;;YcaeFt7R;A
Elitserien 2010/2011;17/10/2010;Kristianstad;Redbergslids;31:31;31;31;;;;jZ9jGMiL;D
Elitserien 2009/2010;27/09/2009;Ystads IF;Savehof;34:27;34;27;1.87;8.58;2.20;YL7Q6x0s;H
Elitserien 2009/2010;24/09/2009;Kristianstad;Malmo;30:26;30;26;1.79;9.36;2.28;2ZpgPpG8;H
Elitserien 2009/2010;23/09/2009;Helsingborg;Ystads IF;22:29;22;29;6.12;13.46;1.14;xWa2qloJ;A
Elitserien 2009/2010;23/09/2009;Lugi;Lindesberg;24:27;24;27;1.46;11.11;3.06;MFk3gY8Q;A
Elitserien 2009/2010;23/09/2009;Savehof;Hammarby;28:26;28;26;1.29;11.93;4.09;vi0bfEgK;H
Elitserien 2009/2010;23/09/2009;Skovde;Lund;34:26;34;26;1.68;10.09;2.45;I36IXA1D;H
Elitserien 2009/2010;20/09/2009;Alingsas;Redbergslids;33:31;33;31;1.06;15.40;10.05;roE5zDHf;H
Elitserien 2009/2010;20/09/2009;Guif;Drott;18:25;18;25;1.13;14.14;6.37;dlI9ZWW0;A
Handbollsligan 2017/2018;24/09/2017;Malmo;Karlskrona;33:22;33;22;1.13;14.07;7.47;IL8IIRDQ;H
Handbollsligan 2017/2018;22/09/2017;Hammarby;Alingsas;22:25;22;25;3.92;9.67;1.38;tYCNa1x6;A
Handbollsligan 2017/2018;22/09/2017;Redbergslids;Guif;34:37;34;37;1.48;9.22;3.33;8jRRe46D;A
Handbollsligan 2017/2018;22/09/2017;Savehof;Ricoh;26:24;26;24;1.07;17.41;11.74;Ae5AKmqE;H
Handbollsligan 2017/2018;20/09/2017;Kristianstad;Lugi;33:19;33;19;1.34;13.38;6.56;fmNNdpi7;H
Handbollsligan 2017/2018;19/09/2017;Ystads IF;Aranas;28:21;28;21;1.05;19.27;12.87;MZOFb6Mf;H
Handbollsligan 2017/2018;18/09/2017;Alingsas;Skovde;30:22;30;22;1.22;11.60;5.49;0QNJcQy1;H
Handbollsligan 2017/2018;18/09/2017;Guif;Savehof;29:28;29;28;2.26;8.20;1.93;tO7Ian7l;H
Handbollsligan 2017/2018;18/09/2017;Ricoh;Hammarby;27:29;27;29;1.53;8.68;3.13;phMn58qR;A
Handbollsligan 2017/2018;17/09/2017;Helsingborg;Malmo;19:32;19;32;3.86;9.39;1.38;2X8E0Sir;A
Elitserien 2015/2016;25/09/2015;Savehof;Hammarby;29:17;29;17;1.26;11.46;4.79;QcrB4Ewp;H
Elitserien 2015/2016;24/09/2015;Kristianstad;Karlskrona;28:27;28;27;1.03;20.36;16.35;Oldq9fVS;H
Elitserien 2015/2016;24/09/2015;Ricoh;Redbergslids;24:25;24;25;1.93;8.79;2.19;dSPnAzGM;A
Elitserien 2015/2016;24/09/2015;Skovde;Guif;17:25;17;25;3.21;9.66;1.48;IyRrBG0G;A
Elitserien 2015/2016;24/09/2015;Ystads IF;Malmo;34:18;34;18;1.27;11.51;4.73;OERvCdoA;H
Elitserien 2015/2016;21/09/2015;Hammarby;Alingsas;28:28;28;28;2.73;9.71;1.61;ldZREb1i;D
Elitserien 2015/2016;21/09/2015;Lugi;Kristianstad;24:27;24;27;2.75;9.68;1.61;SnYVDIGc;A
Elitserien 2013/2014;12/10/2013;Onnereds;Ystads IF;24:32;24;32;5.35;12.21;1.21;p6RitOa4;A
Elitserien 2013/2014;10/10/2013;Kristianstad;Lugi;23:20;23;20;1.55;9.53;2.87;6FSms4pb;H
Elitserien 2013/2014;10/10/2013;Skovde;Hammarby;29:29;29;29;1.48;10.15;3.11;OjwqrpVi;D
Elitserien 2013/2014;09/10/2013;Malmo;Drott;35:31;35;31;1.78;8.94;2.37;hWUav2UG;H
Elitserien 2013/2014;07/10/2013;Lugi;Onnereds;32:26;32;26;1.02;18.67;16.90;I1EPxkgC;H
Elitserien 2013/2014;07/10/2013;Malmo;Lund;25:25;25;25;1.17;12.63;6.07;zw9Uy98I;D
Elitserien 2013/2014;07/10/2013;Redbergslids;Skovde;28:20;28;20;2.14;8.78;1.93;C2WcKtwo;H
Elitserien 2013/2014;06/10/2013;Drott;Kristianstad;24:25;24;25;2.60;9.53;1.65;YmoRBFkk;A
Elitserien 2013/2014;06/10/2013;Guif;Alingsas;30:23;30;23;1.53;9.71;2.93;vBFLwVw6;H
Elitserien 2011/2012;26/09/2011;Malmo;Lund;28:20;28;20;1.57;9.91;2.74;AgPxHHbc;H
Elitserien 2011/2012;26/09/2011;Redbergslids;Hammarby;35:31;35;31;1.23;12.31;4.90;djLYHcqi;H
Elitserien 2011/2012;26/09/2011;Skovde;Savehof;28:38;28;38;2.43;9.52;1.71;CxKwffip;A
Elitserien 2011/2012;25/09/2011;Aranas;Ystads IF;29:33;29;33;1.83;9.12;2.24;65WqxvHK;A
Elitserien 2011/2012;24/09/2011;Guif;Alingsas;28:24;28;24;1.48;10.25;3.05;tfXBbzqT;H
Elitserien 2011/2012;23/09/2011;Hammarby;Tumba;23:23;23;23;1.69;9.38;2.48;CUNw4vFi;D
Elitserien 2011/2012;22/09/2011;Lund;Drott;27:28;27;28;1.99;8.63;2.07;23Y7aGTM;A
Elitserien 2011/2012;21/09/2011;Alingsas;Skovde;22:19;22;19;1.36;10.49;3.73;Kvq30dEG;H
Elitserien 2010/2011;15/10/2010;Aranas;Hammarby;24:24;24;24;;;;hlimH2xF;D
Elitserien 2010/2011;14/10/2010;Drott;Guif;23:23;23;23;;;;KzguJO72;D
Elitserien 2010/2011;14/10/2010;Ystads IF;Alingsas;21:28;21;28;;;;bRiqIrN8;A
Elitserien 2010/2011;11/10/2010;Malmo;Drott;36:19;36;19;;;;6mmtd10k;H
Elitserien 2010/2011;11/10/2010;Skovde;Redbergslids;38:29;38;29;;;;0AnpeLFe;H
Elitserien 2010/2011;10/10/2010;Lugi;Lindesberg;28:26;28;26;;;;hpqxcsoq;H
Elitserien 2010/2011;10/10/2010;Ystads IF;Kristianstad;28:22;28;22;;;;n3691NxS;H
Elitserien 2010/2011;07/10/2010;Drott;Ystads IF;21:26;21;26;;;;4fqc23NL;A
Elitserien 2010/2011;06/10/2010;Aranas;Malmo;30:22;30;22;;;;zFep55w3;H
Elitserien 2010/2011;06/10/2010;Guif;Skovde;29:22;29;22;;;;dUqg3q8F;H
Elitserien 2010/2011;06/10/2010;Redbergslids;Lindesberg;33:27;33;27;;;;Iwok4Ph9;H
Handbollsligan 2017/2018;01/09/2017;Kristianstad;Karlskrona;31:22;31;22;1.03;20.30;16.07;nBDJ0sNa;H
Handbollsligan 2017/2018;15/09/2017;Hammarby;Guif;26:29;26;29;1.92;8.03;2.27;04nqomhe;A
Handbollsligan 2017/2018;15/09/2017;Lugi;Karlskrona;32:28;32;28;1.21;11.93;5.70;lQSw7UEE;H
Handbollsligan 2017/2018;14/09/2017;Savehof;Redbergslids;31:31;31;31;1.49;9.13;3.24;WlIr6lUK;D
Handbollsligan 2017/2018;14/09/2017;Skovde;Ricoh;30:23;30;23;1.45;9.37;3.45;AZTZ7Aa8;H
Handbollsligan 2017/2018;13/09/2017;Kristianstad;Helsingborg;30:24;30;24;1.01;23.44;20.18;rTylp771;H
Handbollsligan 2017/2018;13/09/2017;Malmo;Ystads IF;27:30;27;30;1.59;8.63;2.93;MJzhqRM7;A
Handbollsligan 2017/2018;10/09/2017;Aranas;Malmo;17:24;17;24;6.55;13.28;1.17;2JTunTxk;A
Handbollsligan 2017/2018;10/09/2017;Redbergslids;Hammarby;33:17;33;17;1.41;9.13;3.81;GbkcfiV8;H
Elitserien 2015/2016;21/09/2015;Redbergslids;Savehof;29:30;29;30;2.53;8.93;1.71;ABNzDxW3;A
Elitserien 2015/2016;20/09/2015;Guif;Ricoh;31:25;31;25;1.24;11.54;5.12;Mkstie9p;H
Elitserien 2015/2016;20/09/2015;Karlskrona;Drott;26:20;26;20;1.69;8.94;2.56;0ttpjFOj;H
Elitserien 2015/2016;17/09/2015;Alingsas;Redbergslids;30:18;30;18;1.26;11.24;4.92;G84Dey1T;H
Elitserien 2015/2016;17/09/2015;Aranas;Ystads IF;23:29;23;29;8.33;14.18;1.11;4Y09dHoN;A
Elitserien 2015/2016;17/09/2015;Malmo;Karlskrona;32:28;32;28;1.23;11.47;5.27;AB15ccWG;H
Elitserien 2015/2016;16/09/2015;Savehof;Guif;31:25;31;25;1.63;9.09;2.72;WK21bwHA;H
Elitserien 2015/2016;15/09/2015;Ricoh;Skovde;18:21;18;21;1.48;9.67;3.25;Eq8daJ14;A
Elitserien 2013/2014;05/10/2013;Rimbo;Savehof;27:38;27;38;6.06;12.49;1.17;WpCDui9g;A
Elitserien 2013/2014;03/10/2013;Drott;Lugi;22:32;22;32;2.00;8.33;2.08;lMM8tXgm;A
Elitserien 2013/2014;02/10/2013;Skovde;Guif;22:24;22;24;1.74;9.01;2.43;AVN4sDvs;A
Elitserien 2013/2014;01/10/2013;Lund;Ystads IF;31:37;31;37;3.07;9.95;1.49;vmywngWP;A
Elitserien 2013/2014;29/09/2013;Hammarby;Redbergslids;26:21;26;21;1.53;9.73;2.93;bibjOkvJ;H
Elitserien 2013/2014;29/09/2013;Onnereds;Kristianstad;23:41;23;41;9.29;14.97;1.09;0dxZnZGJ;A
Elitserien 2013/2014;28/09/2013;Alingsas;Rimbo;37:21;37;21;1.13;13.48;7.08;plfnPVOC;H
Elitserien 2013/2014;27/09/2013;Kristianstad;Drott;24:24;24;24;1.25;11.71;4.78;Mo3RTgAs;D
Elitserien 2013/2014;26/09/2013;Guif;Hammarby;27:33;27;33;1.17;12.54;6.27;G82VSDPm;A
Elitserien 2011/2012;21/09/2011;Lugi;Aranas;25:28;25;28;1.27;11.54;4.47;8dHn2Iq4;A
Elitserien 2011/2012;21/09/2011;Savehof;Redbergslids;26:28;26;28;1.19;12.63;5.64;2JGj1xaA;A
Elitserien 2011/2012;21/09/2011;Kristianstad;Malmo;26:29;26;29;1.83;8.77;2.26;U5Ir3bUc;A
Elitserien 2011/2012;18/09/2011;Ystads IF;Lugi;25:23;25;23;1.85;8.93;2.24;YwPZ4Kao;H
Elitserien 2011/2012;18/09/2011;Skovde;Guif;30:34;30;34;2.16;8.91;1.90;jyT4mJUA;A
Elitserien 2011/2012;17/09/2011;Aranas;Lund;19:26;19;26;1.58;10.04;2.71;b1WCocaN;A
Elitserien 2011/2012;17/09/2011;Drott;Kristianstad;26:22;26;22;1.37;11.17;3.55;tQLHpHET;H
Elitserien 2010/2011;05/10/2010;Kristianstad;Lund;27:24;27;24;;;;MBit6oOd;H
Elitserien 2010/2011;04/10/2010;Hammarby;Alingsas;20:22;20;22;;;;4jujs2od;A
Elitserien 2010/2011;02/10/2010;Lund;Skovde;27:24;27;24;;;;QatnrrWk;H
Elitserien 2010/2011;02/10/2010;Lindesberg;Guif;25:29;25;29;;;;8OosqOGq;A
Elitserien 2010/2011;01/10/2010;Lugi;Kristianstad;27:24;27;24;;;;Ch0BlpgM;H
Elitserien 2010/2011;01/10/2010;Ystads IF;Aranas;29:22;29;22;;;;6FaFm48S;H
Elitserien 2010/2011;30/09/2010;Lund;Drott;21:31;21;31;;;;Wx5CjQwG;A
Elitserien 2010/2011;29/09/2010;Alingsas;Savehof;26:34;26;34;;;;lEF7i6O9;A
Handbollsligan 2017/2018;10/09/2017;Ricoh;Alingsas;23:26;23;26;4.10;9.91;1.35;lCm5hVaL;A
Handbollsligan 2017/2018;09/09/2017;Guif;Skovde;24:26;24;26;1.50;9.07;3.21;6mrAikFR;A
