,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,Odds_1,Odds_x,Odds_2,MW,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts
320,Elitserien 2008/2009,2009-02-09,Skovde,Lund,29,32,A,397,338,357,348,1.1428571428571428,0.7142857142857143,L,W,W,W,W,L,L,L,W,W,1.49,10.55,2.93,14.0,LWWWW,LLLWW,8,4,1,0,0,0,0,0,0,0,2.857142857142857,-0.7142857142857143,0.42857142857142855,4
321,Elitserien 2008/2009,2009-02-09,IFK Ystads,Redbergslids,26,39,A,312,372,405,387,0.2857142857142857,1.0,L,L,L,L,L,L,D,W,W,D,5.02,13.05,1.21,14.0,LLLLL,LDWWD,0,6,0,0,1,1,0,0,0,0,-6.642857142857143,-1.0714285714285714,-0.7142857142857143,-6
322,Elitserien 2008/2009,2009-02-11,Ystads IF,Alingsas,22,33,A,415,395,395,372,1.2,1.3333333333333333,W,W,W,L,L,L,W,W,D,L,1.41,10.63,3.3,15.0,WWWLL,LWWDL,6,5,0,0,0,0,0,0,0,0,1.3333333333333333,1.5333333333333334,-0.13333333333333333,1
323,Elitserien 2008/2009,2009-02-12,Drott,Hammarby,28,32,A,377,425,387,406,0.7333333333333333,0.9333333333333333,W,W,L,L,W,L,W,L,W,L,2.98,10.68,1.47,15.0,WWLLW,LWLWL,6,4,0,0,0,0,0,0,0,0,-0.6666666666666666,1.2666666666666666,-0.2,2
324,Elitserien 2008/2009,2009-02-14,Tumba,Skovde,24,28,A,360,426,435,378,0.26666666666666666,1.2,L,L,L,L,L,W,L,W,W,W,5.74,13.42,1.16,15.0,LLLLL,WLWWW,0,8,0,0,1,1,1,0,0,0,-5.0,3.2,-0.9333333333333333,-8
325,Elitserien 2008/2009,2009-02-15,Guif,Lindesberg,37,22,H,405,390,371,400,1.1333333333333333,0.6,W,L,W,W,W,L,L,D,L,L,1.39,11.53,3.4,15.0,WLWWW,LLDLL,8,1,1,0,0,0,0,0,0,0,2.2666666666666666,-0.6666666666666666,0.5333333333333333,7
326,Elitserien 2008/2009,2009-02-16,Trelleborg,Lugi,35,24,H,350,402,415,368,0.5333333333333333,1.3333333333333333,L,W,W,W,L,L,W,L,W,W,3.31,11.5,1.41,15.0,LWWWL,LWLWW,6,6,0,0,0,0,0,0,0,0,-4.333333333333333,2.2666666666666666,-0.8,0
327,Elitserien 2008/2009,2009-02-16,Redbergslids,Savehof,32,26,H,405,450,407,361,1.0666666666666667,1.6666666666666667,W,L,D,W,W,W,W,W,D,W,3.52,11.55,1.36,15.0,WLDWW,WWWDW,7,9,0,0,0,0,0,0,0,0,-0.13333333333333333,5.933333333333334,-0.6,-2
328,Elitserien 2008/2009,2009-02-18,Hammarby,Ystads IF,29,27,H,425,415,406,395,0.9333333333333333,1.2,L,W,L,W,L,W,W,W,L,L,1.56,10.09,2.73,15.0,LWLWL,WWWLL,4,6,0,0,0,0,0,0,0,0,1.2666666666666666,1.3333333333333333,-0.26666666666666666,-2
329,Elitserien 2008/2009,2009-02-18,Lund,IFK Ystads,38,34,H,369,340,383,431,0.6666666666666666,0.4,L,L,L,L,W,W,L,L,L,L,1.09,15.15,7.72,15.0,LLLLW,WLLLL,2,2,0,0,0,0,0,0,1,0,-0.9333333333333333,-6.066666666666666,0.26666666666666666,0
330,Elitserien 2008/2009,2009-02-18,Skovde,Guif,30,35,A,426,405,378,371,1.2,1.1333333333333333,W,L,W,W,W,W,L,W,W,W,2.0,8.55,2.02,15.0,WLWWW,WLWWW,8,8,1,0,0,0,1,0,0,0,3.2,2.2666666666666666,0.06666666666666667,0
331,Elitserien 2008/2009,2009-02-22,Alingsas,Trelleborg,37,29,H,395,350,372,415,1.3333333333333333,0.5333333333333333,L,W,W,D,L,L,W,W,W,L,1.1,14.99,7.23,15.0,LWWDL,LWWWL,5,6,0,0,0,0,0,0,0,0,1.5333333333333334,-4.333333333333333,0.8,-1
332,Elitserien 2008/2009,2009-02-23,IFK Ystads,Tumba,28,24,H,365,380,463,481,0.375,0.25,L,W,L,L,L,L,L,L,L,L,1.34,11.32,3.74,16.0,LWLLL,LLLLL,2,0,0,0,1,0,0,0,1,1,-6.125,-6.3125,0.125,2
333,Elitserien 2008/2009,2009-02-23,Lindesberg,Drott,25,24,H,415,402,425,417,0.625,0.6875,D,L,L,D,L,L,W,W,L,L,1.35,11.7,3.54,16.0,DLLDL,LWWLL,2,4,0,0,0,0,0,0,0,0,-0.625,-0.9375,-0.0625,-2
334,Elitserien 2008/2009,2009-02-23,Lugi,Redbergslids,33,31,H,421,430,397,432,1.25,1.0625,L,L,W,L,W,D,W,L,D,W,1.53,10.66,2.81,16.0,LLWLW,DWLDW,4,6,0,0,0,0,0,0,0,0,1.5,-0.125,0.1875,-2
335,Elitserien 2008/2009,2009-02-23,Savehof,Lund,23,23,D,479,396,380,411,1.6875,0.625,W,W,W,W,D,L,L,L,L,L,1.17,13.13,5.57,16.0,WWWWD,LLLLL,9,0,0,0,0,0,0,0,1,1,6.1875,-0.9375,1.0625,9
336,Elitserien 2008/2009,2009-02-25,IFK Ystads,Skovde,32,29,H,365,447,463,411,0.375,1.125,L,W,L,L,L,L,W,L,W,W,6.16,14.06,1.14,16.0,LWLLL,LWLWW,2,6,0,0,1,0,0,0,0,0,-6.125,2.25,-0.75,-4
337,Elitserien 2008/2009,2009-02-25,Trelleborg,Hammarby,28,28,D,378,458,442,427,0.625,1.0,W,L,W,W,W,W,L,W,L,W,3.27,11.13,1.41,16.0,WLWWW,WLWLW,8,6,1,0,0,0,0,0,0,0,-4.0,1.9375,-0.375,2
338,Elitserien 2008/2009,2009-03-01,Guif,IFK Ystads,35,28,H,435,365,396,463,1.1875,0.375,W,W,L,W,W,L,W,L,L,L,1.03,17.33,14.09,16.0,WWLWW,LWLLL,8,2,0,0,0,0,0,0,1,0,2.4375,-6.125,0.8125,6
339,Elitserien 2008/2009,2009-03-02,Lund,Lugi,30,23,H,396,421,411,397,0.625,1.25,L,L,L,L,L,L,L,W,L,W,1.98,8.7,2.05,16.0,LLLLL,LLWLW,0,4,0,0,1,1,0,0,0,0,-0.9375,1.5,-0.625,-4
340,Elitserien 2008/2009,2009-03-02,Redbergslids,Alingsas,30,25,H,430,427,432,397,1.0625,1.375,D,W,L,D,W,W,L,W,W,D,2.23,9.45,1.82,16.0,DWLDW,WLWWD,6,7,0,0,0,0,0,0,0,0,-0.125,1.875,-0.3125,-1
341,Elitserien 2008/2009,2009-03-02,Tumba,Savehof,28,29,A,380,479,481,380,0.25,1.6875,L,L,L,L,L,W,W,W,W,D,7.27,14.39,1.11,16.0,LLLLL,WWWWD,0,9,0,0,1,1,0,0,0,0,-6.3125,6.1875,-1.4375,-9
342,Elitserien 2008/2009,2009-03-04,Ystads IF,Drott,33,27,H,496,436,441,449,1.2941176470588236,0.7647058823529411,W,W,W,W,W,W,L,W,W,L,1.11,14.5,7.65,17.0,WWWWW,WLWWL,10,6,1,1,0,0,0,0,0,0,3.235294117647059,-0.7647058823529411,0.5294117647058824,4
343,Elitserien 2008/2009,2009-03-04,Skovde,Lindesberg,27,27,D,479,442,445,449,1.0588235294117647,0.7058823529411765,L,L,W,L,W,W,D,L,L,D,1.48,10.27,2.96,17.0,LLWLW,WDLLD,4,4,0,0,0,0,0,0,0,0,2.0,-0.4117647058823529,0.35294117647058826,0
344,Elitserien 2008/2009,2009-03-04,Hammarby,Redbergslids,41,30,H,497,459,457,455,1.0588235294117647,1.1176470588235294,W,W,L,W,L,W,D,W,L,D,1.31,11.74,3.93,17.0,WWLWL,WDWLD,6,6,0,0,0,0,0,0,0,0,2.3529411764705883,0.23529411764705882,-0.058823529411764705,0
345,Elitserien 2008/2009,2009-03-05,Lugi,Tumba,30,32,A,445,410,424,508,1.1764705882352942,0.35294117647058826,L,L,L,W,L,W,L,L,L,L,1.07,15.17,9.35,17.0,LLLWL,WLLLL,2,2,0,0,0,0,0,0,1,0,1.2352941176470589,-5.764705882352941,0.8235294117647058,0
346,Elitserien 2008/2009,2009-03-06,Alingsas,Lund,36,23,H,453,419,423,440,1.3529411764705883,0.5882352941176471,D,W,L,W,W,L,L,L,L,L,1.66,9.68,2.5,17.0,DWLWW,LLLLL,7,0,0,0,0,0,0,0,1,1,1.7647058823529411,-1.2352941176470589,0.7647058823529411,7
347,Elitserien 2008/2009,2009-03-07,Lindesberg,Ystads IF,35,29,H,442,496,449,441,0.7058823529411765,1.2941176470588236,W,D,L,L,D,W,W,W,W,W,1.85,8.37,2.24,17.0,WDLLD,WWWWW,4,10,0,0,0,0,1,1,0,0,-0.4117647058823529,3.235294117647059,-0.5882352941176471,-6
348,Elitserien 2008/2009,2009-03-09,Savehof,Guif,34,29,H,505,461,406,431,1.6470588235294117,1.1176470588235294,D,W,W,W,W,L,W,W,L,W,1.65,9.91,2.51,17.0,DWWWW,LWWLW,9,6,1,0,0,0,0,0,0,0,5.823529411764706,1.7647058823529411,0.5294117647058824,3
349,Elitserien 2008/2009,2009-03-09,Drott,Trelleborg,36,30,H,436,405,449,472,0.7647058823529411,0.5882352941176471,W,L,W,W,L,L,W,L,W,W,1.73,9.29,2.39,17.0,WLWWL,LWLWW,6,6,0,0,0,0,0,0,0,0,-0.7647058823529411,-3.9411764705882355,0.17647058823529413,0
350,Elitserien 2008/2009,2009-03-11,Tumba,Alingsas,28,28,D,410,453,508,423,0.35294117647058826,1.3529411764705883,W,L,L,L,L,D,W,L,W,W,5.14,12.73,1.2,17.0,WLLLL,DWLWW,2,7,0,0,1,0,0,0,0,0,-5.764705882352941,1.7647058823529411,-1.0,-5
351,Elitserien 2008/2009,2009-03-11,Skovde,Savehof,31,24,H,479,505,445,406,1.0588235294117647,1.6470588235294117,L,L,W,L,W,D,W,W,W,W,2.09,8.5,1.96,17.0,LLWLW,DWWWW,4,9,0,0,0,0,1,0,0,0,2.0,5.823529411764706,-0.5882352941176471,-5
352,Elitserien 2008/2009,2009-03-11,Redbergslids,Drott,22,29,A,492,467,482,477,1.1666666666666667,0.8333333333333334,W,W,D,W,L,W,W,L,W,W,1.3,11.99,3.96,18.0,WWDWL,WWLWW,7,8,0,0,0,0,0,0,0,0,0.5555555555555556,-0.5555555555555556,0.3333333333333333,-1
353,Elitserien 2008/2009,2009-03-11,Lund,Hammarby,28,28,D,446,520,466,480,0.6666666666666666,1.0555555555555556,W,L,L,L,L,D,W,W,L,W,1.96,8.61,2.06,18.0,WLLLL,DWWLW,2,7,0,0,1,0,0,0,0,0,-1.1111111111111112,2.2222222222222223,-0.3888888888888889,-5
354,Elitserien 2008/2009,2009-03-11,Trelleborg,Ystads IF,28,29,A,437,528,508,470,0.5555555555555556,1.3333333333333333,L,L,W,L,W,W,W,W,W,W,3.63,11.61,1.34,18.0,LLWLW,WWWWW,4,10,0,0,0,0,1,1,0,0,-3.9444444444444446,3.2222222222222223,-0.7777777777777778,-6
355,Elitserien 2008/2009,2009-03-11,IFK Ystads,Lindesberg,31,38,A,423,468,533,476,0.3333333333333333,0.6666666666666666,L,L,L,W,L,L,W,D,L,L,5.99,13.07,1.16,18.0,LLLWL,LWDLL,2,3,0,0,0,0,0,0,0,0,-6.111111111111111,-0.4444444444444444,-0.3333333333333333,-1
356,Elitserien 2008/2009,2009-03-11,Guif,Lugi,31,24,H,497,464,463,447,1.1666666666666667,1.1111111111111112,W,L,W,W,L,L,L,L,L,W,1.31,11.78,3.9,18.0,WLWWL,LLLLW,6,2,0,0,0,0,0,0,0,0,1.8888888888888888,0.9444444444444444,0.05555555555555555,4
357,Elitserien 2008/2009,2009-03-14,Lugi,Skovde,31,26,H,464,508,447,477,1.1111111111111112,1.0,L,L,L,L,W,L,L,L,W,L,1.58,10.36,2.65,18.0,LLLLW,LLLWL,2,2,0,0,0,0,0,0,0,0,0.9444444444444444,1.7222222222222223,0.1111111111111111,0
358,Elitserien 2008/2009,2009-03-14,Lindesberg,Trelleborg,33,28,H,468,437,476,508,0.6666666666666666,0.5555555555555556,L,W,D,L,L,L,L,W,L,W,1.06,15.21,10.57,18.0,LWDLL,LLWLW,3,4,0,0,0,0,0,0,0,0,-0.4444444444444444,-3.9444444444444446,0.1111111111111111,-1
359,Elitserien 2008/2009,2009-03-14,Hammarby,Tumba,41,27,H,520,437,480,541,1.0555555555555556,0.3333333333333333,D,W,W,L,W,L,W,L,L,L,1.06,15.31,10.4,18.0,DWWLW,LWLLL,7,2,0,0,0,0,0,0,1,0,2.2222222222222223,-5.777777777777778,0.7222222222222222,5
360,Elitserien 2008/2009,2009-03-14,Drott,Lund,28,34,A,467,446,477,466,0.8333333333333334,0.6666666666666666,W,W,L,W,W,W,L,L,L,L,1.54,10.32,2.76,18.0,WWLWW,WLLLL,8,2,0,0,0,0,0,0,1,0,-0.5555555555555556,-1.1111111111111112,0.16666666666666666,6
361,Elitserien 2008/2009,2009-03-14,Alingsas,Guif,27,24,H,476,497,442,463,1.3888888888888888,1.1666666666666667,W,D,W,L,W,W,L,W,W,L,1.67,9.89,2.48,18.0,WDWLW,WLWWL,7,6,0,0,0,0,0,0,0,0,1.8888888888888888,1.8888888888888888,0.2222222222222222,1
362,Elitserien 2008/2009,2009-03-14,Ystads IF,Redbergslids,29,30,A,566,525,495,521,1.368421052631579,1.105263157894737,W,W,W,W,W,L,W,W,D,W,1.33,11.69,3.71,19.0,WWWWW,LWWDW,10,7,1,1,0,0,0,0,0,0,3.736842105263158,0.21052631578947367,0.2631578947368421,3
363,Elitserien 2008/2009,2009-03-14,Savehof,IFK Ystads,38,23,H,559,448,454,571,1.631578947368421,0.3157894736842105,W,D,D,W,W,L,L,L,L,W,1.09,15.06,9.1,19.0,WDDWW,LLLLW,8,2,0,0,0,0,0,0,0,0,5.526315789473684,-6.473684210526316,1.3157894736842106,6
364,Elitserien 2009/2010,2009-09-20,Guif,Drott,18,25,A,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.13,14.14,6.37,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
365,Elitserien 2009/2010,2009-09-20,Alingsas,Redbergslids,33,31,H,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.06,15.4,10.05,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
366,Elitserien 2009/2010,2009-09-23,Skovde,Lund,34,26,H,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.68,10.09,2.45,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
367,Elitserien 2009/2010,2009-09-23,Savehof,Hammarby,28,26,H,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.29,11.93,4.09,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
368,Elitserien 2009/2010,2009-09-23,Lugi,Lindesberg,24,27,A,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.46,11.11,3.06,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
369,Elitserien 2009/2010,2009-09-23,Helsingborg,Ystads IF,22,29,A,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,6.12,13.46,1.14,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
370,Elitserien 2009/2010,2009-09-24,Kristianstad,Malmo,30,26,H,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.79,9.36,2.28,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
371,Elitserien 2009/2010,2009-09-27,Ystads IF,Savehof,34,27,H,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.87,8.58,2.2,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
372,Elitserien 2009/2010,2009-09-27,Hammarby,Skovde,36,26,H,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.3,11.07,4.02,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
373,Elitserien 2009/2010,2009-09-27,Lindesberg,Alingsas,25,29,A,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.96,8.37,2.1,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
374,Elitserien 2009/2010,2009-09-27,Drott,Lugi,28,19,H,25,24,18,27,1.0,0.0,W,M,M,M,M,L,M,M,M,M,2.02,8.72,2.0,2.0,WMMMM,LMMMM,2,0,0,0,0,0,0,0,0,0,3.5,-1.5,1.0,2
375,Elitserien 2009/2010,2009-09-27,Lund,Guif,22,30,A,26,18,34,25,0.0,0.0,L,M,M,M,M,L,M,M,M,M,2.29,8.81,1.81,2.0,LMMMM,LMMMM,0,0,0,0,0,0,0,0,0,0,-4.0,-3.5,0.0,0
376,Elitserien 2009/2010,2009-09-27,Malmo,Helsingborg,29,24,H,26,22,30,29,0.0,0.0,L,M,M,M,M,L,M,M,M,M,1.2,12.8,5.19,2.0,LMMMM,LMMMM,0,0,0,0,0,0,0,0,0,0,-2.0,-3.5,0.0,0
377,Elitserien 2009/2010,2009-09-28,Redbergslids,Kristianstad,33,23,H,31,30,33,26,0.0,1.0,L,M,M,M,M,W,M,M,M,M,1.56,9.92,2.73,2.0,LMMMM,WMMMM,0,2,0,0,0,0,0,0,0,0,-1.0,2.0,-1.0,-2
378,Elitserien 2009/2010,2009-09-30,Helsingborg,Redbergslids,27,30,A,22,31,29,33,0.0,0.0,L,M,M,M,M,L,M,M,M,M,3.34,11.59,1.4,2.0,LMMMM,LMMMM,0,0,0,0,0,0,0,0,0,0,-3.5,-1.0,0.0,0
379,Elitserien 2009/2010,2009-09-30,Alingsas,Lugi,35,23,H,33,24,31,27,1.0,0.0,W,M,M,M,M,L,M,M,M,M,1.13,14.23,6.47,2.0,WMMMM,LMMMM,2,0,0,0,0,0,0,0,0,0,1.0,-1.5,1.0,2
380,Elitserien 2009/2010,2009-10-02,Savehof,Malmo,38,25,H,28,26,26,30,1.0,0.0,W,M,M,M,M,L,M,M,M,M,1.09,15.13,8.29,2.0,WMMMM,LMMMM,2,0,0,0,0,0,0,0,0,0,1.0,-2.0,1.0,2
381,Elitserien 2009/2010,2009-10-02,Lund,Drott,20,20,D,26,25,34,18,0.0,1.0,L,M,M,M,M,W,M,M,M,M,2.14,8.76,1.91,2.0,LMMMM,WMMMM,0,2,0,0,0,0,0,0,0,0,-4.0,3.5,-1.0,-2
382,Elitserien 2009/2010,2009-10-04,Guif,Hammarby,34,36,A,18,26,25,28,0.0,0.0,L,M,M,M,M,L,M,M,M,M,1.51,10.5,2.88,2.0,LMMMM,LMMMM,0,0,0,0,0,0,0,0,0,0,-3.5,-1.0,0.0,0
383,Elitserien 2009/2010,2009-10-04,Kristianstad,Lindesberg,22,31,A,30,27,26,24,1.0,1.0,W,M,M,M,M,W,M,M,M,M,2.25,8.8,1.84,2.0,WMMMM,WMMMM,2,2,0,0,0,0,0,0,0,0,2.0,1.5,0.0,0
384,Elitserien 2009/2010,2009-10-06,Skovde,Ystads IF,33,26,H,60,63,62,49,0.6666666666666666,1.3333333333333333,L,W,M,M,M,W,W,M,M,M,2.35,9.57,1.75,3.0,LWMMM,WWMMM,2,4,0,0,0,0,0,0,0,0,-0.6666666666666666,4.666666666666667,-0.6666666666666666,-2
385,Elitserien 2009/2010,2009-10-07,Malmo,Lund,32,28,H,55,48,54,64,0.6666666666666666,0.0,W,L,M,M,M,L,L,M,M,M,2.06,8.63,1.99,3.0,WLMMM,LLMMM,2,0,0,0,0,0,0,0,0,0,0.3333333333333333,-5.333333333333333,0.6666666666666666,2
386,Elitserien 2009/2010,2009-10-07,Redbergslids,Savehof,33,31,H,64,55,56,60,0.6666666666666666,0.6666666666666666,W,L,M,M,M,L,W,M,M,M,2.82,10.12,1.53,3.0,WLMMM,LWMMM,2,2,0,0,0,0,0,0,0,0,2.6666666666666665,-1.6666666666666667,0.0,0
387,Elitserien 2009/2010,2009-10-09,Lugi,Kristianstad,25,22,H,43,53,55,59,0.0,0.6666666666666666,L,L,M,M,M,L,W,M,M,M,1.47,10.89,2.99,3.0,LLMMM,LWMMM,0,2,0,0,0,0,0,0,0,0,-4.0,-2.0,-0.6666666666666666,-2
388,Elitserien 2009/2010,2009-10-11,Ystads IF,Guif,32,28,H,63,48,49,47,1.3333333333333333,0.6666666666666666,W,W,M,M,M,W,L,M,M,M,1.46,10.75,3.05,3.0,WWMMM,WLMMM,4,2,0,0,0,0,0,0,0,0,4.666666666666667,0.3333333333333333,0.6666666666666666,2
389,Elitserien 2009/2010,2009-10-11,Malmo,Skovde,28,26,H,55,60,54,62,0.6666666666666666,0.6666666666666666,W,L,M,M,M,L,W,M,M,M,2.04,8.56,2.0,3.0,WLMMM,LWMMM,2,2,0,0,0,0,0,0,0,0,0.3333333333333333,-0.6666666666666666,0.0,0
390,Elitserien 2009/2010,2009-10-11,Hammarby,Lund,28,28,D,62,48,54,64,0.6666666666666666,0.0,W,L,M,M,M,L,L,M,M,M,1.14,14.35,6.23,3.0,WLMMM,LLMMM,2,0,0,0,0,0,0,0,0,0,2.6666666666666665,-5.333333333333333,0.6666666666666666,2
391,Elitserien 2009/2010,2009-10-12,Lindesberg,Helsingborg,31,24,H,52,46,53,58,0.6666666666666666,0.0,L,W,M,M,M,L,L,M,M,M,1.05,16.18,11.16,3.0,LWMMM,LLMMM,2,0,0,0,0,0,0,0,0,0,-0.3333333333333333,-4.0,0.6666666666666666,2
392,Elitserien 2009/2010,2009-10-12,Drott,Alingsas,22,27,A,53,62,37,56,1.3333333333333333,1.3333333333333333,W,W,M,M,M,W,W,M,M,M,2.28,9.22,1.81,3.0,WWMMM,WWMMM,4,4,0,0,0,0,0,0,0,0,5.333333333333333,2.0,0.0,0
393,Elitserien 2009/2010,2009-10-15,Helsingborg,Lugi,33,36,A,46,43,58,55,0.0,0.0,L,L,M,M,M,L,L,M,M,M,2.58,9.79,1.63,3.0,LLMMM,LLMMM,0,0,0,0,0,0,0,0,0,0,-4.0,-4.0,0.0,0
394,Elitserien 2009/2010,2009-10-16,Lund,Ystads IF,27,26,H,68,89,84,82,0.25,1.0,D,L,L,M,M,L,W,W,M,M,2.87,10.19,1.52,4.0,DLLMM,LWWMM,1,4,0,0,0,0,0,0,0,0,-4.0,1.75,-0.75,-3
395,Elitserien 2009/2010,2009-10-18,Hammarby,Drott,23,23,D,98,73,88,57,1.0,1.25,W,W,L,M,M,D,W,W,M,M,1.42,10.48,3.3,4.0,WWLMM,DWWMM,4,5,0,0,0,0,0,0,0,0,2.5,4.0,-0.25,-1
396,Elitserien 2009/2010,2009-10-18,Guif,Malmo,30,23,H,82,80,83,92,0.5,0.5,L,W,L,M,M,L,W,L,M,M,1.22,12.33,4.99,4.0,LWLMM,LWLMM,2,2,0,0,0,0,0,0,0,0,-0.25,-3.0,0.0,0
397,Elitserien 2009/2010,2009-10-20,Lugi,Guif,34,32,H,66,82,90,83,0.0,0.5,L,L,L,M,M,L,W,L,M,M,2.3,8.97,1.8,4.0,LLLMM,LWLMM,0,2,0,0,0,0,0,0,0,0,-6.0,-0.25,-0.5,-2
398,Elitserien 2009/2010,2009-10-21,Skovde,Redbergslids,31,30,H,93,94,88,83,1.0,1.0,W,L,W,M,M,W,W,L,M,M,1.55,10.18,2.79,4.0,WLWMM,WWLMM,4,4,0,0,0,0,0,0,0,0,1.25,2.75,0.0,0
399,Elitserien 2009/2010,2009-10-21,Savehof,Lindesberg,39,27,H,93,83,85,75,1.0,1.0,W,L,W,M,M,W,L,W,M,M,1.32,10.9,3.86,4.0,WLWMM,WLWMM,4,4,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0
400,Elitserien 2009/2010,2009-10-22,Kristianstad,Alingsas,23,23,D,75,97,90,79,0.5,1.5,L,L,W,M,M,W,W,W,M,M,6.38,13.95,1.14,4.0,LLWMM,WWWMM,2,6,0,0,0,0,0,0,0,0,-3.75,4.5,-1.0,-4
401,Elitserien 2009/2010,2009-10-23,Ystads IF,Hammarby,32,25,H,89,98,82,88,1.0,1.0,L,W,W,M,M,W,W,L,M,M,1.37,10.89,3.59,4.0,LWWMM,WWLMM,4,4,0,0,0,0,0,0,0,0,1.75,2.5,0.0,0
402,Elitserien 2009/2010,2009-10-23,Lugi,Savehof,26,26,D,66,93,90,85,0.0,1.0,L,L,L,M,M,W,L,W,M,M,2.64,9.82,1.6,4.0,LLLMM,WLWMM,0,4,0,0,0,0,0,0,0,0,-6.0,2.0,-1.0,-4
403,Elitserien 2009/2010,2009-10-24,Alingsas,Helsingborg,40,24,H,97,73,79,88,1.5,0.0,W,W,W,M,M,L,L,L,M,M,1.05,16.48,11.58,4.0,WWWMM,LLLMM,6,0,0,0,0,0,0,0,0,0,4.5,-3.75,1.5,6
404,Elitserien 2009/2010,2009-11-02,Lindesberg,Skovde,31,22,H,114,119,99,116,1.2,0.8,W,W,L,W,M,L,W,L,W,M,1.48,10.66,2.99,5.0,WWLWM,LWLWM,6,4,0,0,0,0,0,0,0,0,3.0,0.6,0.4,2
405,Elitserien 2009/2010,2009-11-02,Redbergslids,Guif,33,23,H,127,110,114,115,1.2,0.4,W,W,W,L,M,L,L,W,L,M,1.96,8.58,2.1,5.0,WWWLM,LLWLM,6,2,0,0,0,0,0,0,0,0,2.6,-1.0,0.8,4
406,Elitserien 2009/2010,2009-11-04,Savehof,Alingsas,25,27,A,124,124,118,101,0.8,1.6,L,W,L,W,M,W,W,W,W,M,1.74,8.88,2.38,5.0,LWLWM,WWWWM,4,8,0,0,0,0,0,0,0,0,1.2,4.6,-0.8,-4
407,Elitserien 2009/2010,2009-11-04,Hammarby,Malmo,24,28,A,126,112,116,120,1.0,0.8,D,W,W,L,M,W,L,W,L,M,1.14,13.73,6.39,5.0,DWWLM,WLWLM,5,4,0,0,0,0,0,0,0,0,2.0,-1.6,0.2,1
408,Elitserien 2009/2010,2009-11-04,Drott,Kristianstad,29,28,H,95,97,84,115,1.0,0.4,L,D,W,W,M,L,L,L,W,M,1.24,12.32,4.59,5.0,LDWWM,LLLWM,5,2,0,0,0,0,0,0,0,0,2.2,-3.6,0.6,3
409,Elitserien 2009/2010,2009-11-07,Ystads IF,Drott,31,29,H,121,95,110,84,1.2,1.0,W,L,W,W,M,L,D,W,W,M,1.3,11.83,4.09,5.0,WLWWM,LDWWM,6,5,0,0,0,0,0,0,0,0,2.2,2.2,0.2,1
410,Elitserien 2009/2010,2009-11-08,Lund,Redbergslids,27,24,H,96,127,116,114,0.2,1.2,L,D,L,L,M,W,W,W,L,M,2.4,9.36,1.71,5.0,LDLLM,WWWLM,1,6,0,0,0,0,0,0,0,0,-4.0,2.6,-1.0,-5
411,Elitserien 2009/2010,2009-11-08,Helsingborg,Kristianstad,22,26,A,97,97,119,115,0.0,0.4,L,L,L,L,M,L,L,L,W,M,2.08,8.83,1.96,5.0,LLLLM,LLLWM,0,2,0,0,0,0,0,0,0,0,-4.4,-3.6,-0.4,-2
